id_client;sexe;date_naissance;enfant_conduite_accompagne;nombre_enfants;revenus;valeur_residence_prin;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis;Âge;Age calculé;Tranche de revenu;Nombre d'enfant presence;Id_Client Index aléatoire;Tranche d'Age calculé anonyme;Jour
552195894;M;27/09/1957 00:00;0;0;27253;0;Commercial;Panel Truck;no;0;7.0;Highly Urban/ Urban;17/03/2021;complet;dev_integral;286.3;22.00:00:00;65;[20K€-40K€];NON ;0,462878648;[60-70];17
900452000;F;30/04/1972 00:00;0;0;48074;0;Commercial;Van;no;4;1.0;Highly Urban/ Urban;24/12/2020;complet;dev_integral;329.66;19.00:00:00;51;[40K€-60K€];NON ;0,548737244;[50-60];24
73823217;F;01/07/2013 00:00;0;0;99948;248589;Private;z_SUV;no;1;1.0;Highly Urban/ Urban;03/02/2020;complet;dev_integral;295.46;18.00:00:00;10;[80K€-100K€];NON ;0,178968838;[0-10];3
594819618;M;23/07/2016 00:00;0;1;97870;308324;Private;Minivan;no;4;13.0;Highly Urban/ Urban;11/08/2019;complet;dev_express;283.84;27.00:00:00;7;[80K€-100K€];OUI;0,45749597;[0-10];11
373747887;F;06/12/2006 00:00;0;0;141953;377925;Commercial;Pickup;yes;0;9.0;Highly Urban/ Urban;30/04/2020;complet;dev_integral;295.1;13.00:00:00;16;[140K€-160K€];NON ;0,820330295;[10-20];30
883074798;F;28/02/1965 00:00;2;2;62638;0;Commercial;Pickup;no;4;11.0;Highly Urban/ Urban;03/11/2020;complet;dev_express;264.92;19.00:00:00;58;[60K€-80K€];OUI;0,125998991;[50-60];3
848971280;F;22/01/2012 00:00;0;2;93703;257486;Commercial;Pickup;no;0;1.0;z_Highly Rural/ Rural;22/06/2019;complet;dev_premium;397.89;26.00:00:00;11;[80K€-100K€];OUI;0,358287281;[10-20];22
572435823;M;18/06/1943 00:00;0;0;104258;269356;Private;Minivan;yes;1;15.0;Highly Urban/ Urban;15/01/2021;complet;dev_premium;399.94;1.00:00:00;80;[100K€-120K€];NON ;0,536112069;[70-80];15
267262774;M;13/07/1939 00:00;0;0;52074;220576;Private;Sports Car;no;0;22.0;Highly Urban/ Urban;07/03/2020;complet;dev_integral;285.55;7.00:00:00;84;[40K€-60K€];NON ;0,959292153;[80-90];7
882027304;M;14/09/1984 00:00;0;0;169259;470371;Private;Minivan;yes;2;;Highly Urban/ Urban;31/12/2019;complet;dev_integral;283.7;4.00:00:00;38;[160K€-180K€];NON ;0,912928813;[30-40];31
298800248;F;04/09/2012 00:00;0;0;47554;150128;Private;z_SUV;no;0;8.0;z_Highly Rural/ Rural;12/12/2019;complet;dev_integral;285.48;14.00:00:00;10;[40K€-60K€];NON ;0,368912585;[0-10];12
699659067;M;21/05/2001 00:00;0;0;60395;194332;Commercial;Panel Truck;yes;2;5.0;Highly Urban/ Urban;20/09/2020;complet;dev_integral;306.83;28.00:00:00;22;[60K€-80K€];NON ;0,711649031;[20-30];20
777498837;M;13/12/1953 00:00;0;0;98422;;Commercial;Panel Truck;yes;0;13.0;Highly Urban/ Urban;20/12/2020;complet;dev_premium;330.44;6.00:00:00;69;[80K€-100K€];NON ;0,246014428;[60-70];20
318906935;M;04/07/1932 00:00;2;2;73851;244529;Private;z_SUV;no;1;5.0;Highly Urban/ Urban;10/05/2022;complet;dev_premium;442.11;15.00:00:00;91;[60K€-80K€];OUI;0,83263449;[90-100];10
823508688;F;07/06/1966 00:00;0;0;74366;264375;Private;Minivan;no;0;11.0;Highly Urban/ Urban;02/05/2022;incomplet;dev_express;275.54;11.00:00:00;57;[60K€-80K€];NON ;0,508183413;[50-60];2
45483753;F;04/11/2016 00:00;0;0;217269;502389;Private;Minivan;yes;0;19.0;Highly Urban/ Urban;28/01/2020;complet;dev_integral;296.04;14.00:00:00;6;[200K€-220K€];NON ;0,840705387;[0-10];28
275426485;M;06/04/2021 00:00;0;0;48509;210146;Commercial;z_SUV;no;0;8.0;Highly Urban/ Urban;06/05/2021;complet;dev_express;282.0;12.00:00:00;2;[40K€-60K€];NON ;0,394188231;[0-10];6
757941423;F;03/03/1969 00:00;1;4;0;84199;Private;Sports Car;no;0;1.0;z_Highly Rural/ Rural;03/12/2021;complet;dev_integral;291.56;16.00:00:00;54;[0K€-20K€];OUI;0,860350496;[50-60];3
597820690;M;06/07/1971 00:00;0;0;9494;0;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;21/02/2020;complet;dev_express;264.62;14.00:00:00;52;[0K€-20K€];NON ;0,943772246;[50-60];21
112400388;M;11/12/1985 00:00;0;2;38544;186304;Private;z_SUV;no;0;;z_Highly Rural/ Rural;12/10/2021;complet;dev_express;258.9;8.00:00:00;37;[20K€-40K€];OUI;0,526159853;[30-40];12
417493849;F;09/10/1963 00:00;0;0;62185;0;Commercial;Panel Truck;yes;0;11.0;Highly Urban/ Urban;26/03/2019;complet;dev_integral;317.79;11.00:00:00;59;[60K€-80K€];NON ;0,654431111;[50-60];26
521597761;M;25/04/1956 00:00;0;1;20277;134375;Private;Minivan;no;2;1.0;Highly Urban/ Urban;24/10/2020;complet;dev_integral;284.33;24.00:00:00;67;[20K€-40K€];OUI;0,230521305;[60-70];24
181575170;M;29/10/1967 00:00;0;0;190455;482747;Commercial;Van;no;0;8.0;Highly Urban/ Urban;11/10/2021;complet;dev_integral;325.22;21.00:00:00;55;[180K€-200K€];NON ;0,036871474;[50-60];11
964792515;M;30/03/2011 00:00;1;2;64927;184518;Commercial;Panel Truck;no;0;15.0;Highly Urban/ Urban;06/06/2019;complet;dev_integral;302.82;20.00:00:00;12;[60K€-80K€];OUI;0,020080418;[10-20];6
792269001;M;17/08/1994 00:00;0;0;71012;0;Private;Sports Car;no;1;11.0;z_Highly Rural/ Rural;31/05/2020;complet;dev_express;271.71;2.00:00:00;29;[60K€-80K€];NON ;0,339545388;[20-30];31
644129356;F;09/01/2011 00:00;0;0;45368;190399;Private;Minivan;yes;5;13.0;Highly Urban/ Urban;21/02/2020;incomplet;dev_integral;313.38;8.00:00:00;12;[40K€-60K€];NON ;0,305605775;[10-20];21
477927525;F;28/06/1985 00:00;0;2;25273;131584;Private;Sports Car;no;0;1.0;z_Highly Rural/ Rural;02/10/2021;complet;dev_integral;308.73;21.00:00:00;38;[20K€-40K€];OUI;0,479564707;[30-40];2
271736842;F;19/04/1987 00:00;0;0;27433;0;Private;z_SUV;no;3;14.0;Highly Urban/ Urban;07/05/2020;complet;dev_express;283.57;31.00:00:00;36;[20K€-40K€];NON ;0,118460912;[30-40];7
259950594;M;06/08/1955 00:00;0;0;100474;0;Commercial;Van;no;4;9.0;Highly Urban/ Urban;15/11/2019;complet;dev_integral;331.7;14.00:00:00;68;[100K€-120K€];NON ;0,072122815;[60-70];15
538136251;M;20/03/2012 00:00;0;0;46915;0;Private;Pickup;no;1;1.0;Highly Urban/ Urban;27/01/2020;complet;dev_integral;293.72;29.00:00:00;11;[40K€-60K€];NON ;0,071065546;[10-20];27
507013806;M;29/07/1974 00:00;1;1;55036;187649;Private;Minivan;yes;1;10.0;Highly Urban/ Urban;07/06/2020;complet;dev_express;254.63;21.00:00:00;49;[40K€-60K€];OUI;0,154299315;[40-50];7
451766449;M;17/12/1944 00:00;0;0;71690;228322;Private;Van;yes;0;22.0;Highly Urban/ Urban;18/04/2021;complet;dev_express;262.11;2.00:00:00;78;[60K€-80K€];NON ;0,988354417;[70-80];18
555695397;M;21/11/1936 00:00;0;1;;88733;Private;z_SUV;no;0;10.0;z_Highly Rural/ Rural;23/03/2022;complet;dev_premium;435.01;28.00:00:00;86;;OUI;0,710684128;[80-90];23
399867600;F;02/04/1971 00:00;0;0;223259;531026;Private;Pickup;no;0;1.0;Highly Urban/ Urban;06/10/2019;complet;dev_integral;296.26;17.00:00:00;52;[220K€-240K€];NON ;0,644774648;[50-60];6
393037472;M;26/11/1961 00:00;0;0;11069;0;Private;z_SUV;no;5;3.0;Highly Urban/ Urban;19/02/2022;complet;dev_integral;280.5;23.00:00:00;61;[0K€-20K€];NON ;0,727645744;[60-70];19
289041210;F;22/05/1974 00:00;0;0;103721;0;Private;Minivan;no;0;13.0;Highly Urban/ Urban;27/07/2021;complet;dev_premium;521.72;27.00:00:00;49;[100K€-120K€];NON ;0,394374801;[40-50];27
496910387;M;05/02/2004 00:00;0;3;0;0;Commercial;Minivan;yes;6;1.0;Highly Urban/ Urban;11/11/2019;complet;dev_express;256.32;12.00:00:00;19;[0K€-20K€];OUI;0,251185819;[10-20];11
230898119;F;22/02/1948 00:00;0;0;111682;0;Private;Minivan;no;0;5.0;Highly Urban/ Urban;20/11/2020;complet;dev_express;279.52;26.00:00:00;75;[100K€-120K€];NON ;0,809701038;[70-80];20
316703824;M;17/06/1934 00:00;0;0;40825;193319;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;26/02/2020;complet;dev_express;279.39;1.00:00:00;89;[40K€-60K€];NON ;0,879197374;[80-90];26
855884573;M;13/02/1987 00:00;2;2;;99103;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;27/04/2022;complet;dev_express;263.57;4.00:00:00;36;;OUI;0,45207705;[30-40];27
57270211;F;03/09/1945 00:00;0;0;26222;165896;Private;Pickup;yes;0;1.0;Highly Urban/ Urban;23/04/2022;complet;dev_express;278.58;15.00:00:00;78;[20K€-40K€];NON ;0,59399903;[70-80];23
686534779;F;12/03/1974 00:00;0;0;143242;364925;Commercial;Panel Truck;yes;5;10.0;Highly Urban/ Urban;21/05/2022;complet;dev_integral;310.01;7.00:00:00;49;[140K€-160K€];NON ;0,548593321;[40-50];21
950352670;M;06/06/2018 00:00;0;0;100205;0;Private;Van;yes;6;;Highly Urban/ Urban;06/01/2022;complet;dev_express;279.45;12.00:00:00;5;[100K€-120K€];NON ;0,762465574;[0-10];6
866014907;F;13/11/1999 00:00;0;0;38666;136025;Private;Minivan;no;3;5.0;Highly Urban/ Urban;02/08/2019;complet;dev_integral;286.51;6.00:00:00;23;[20K€-40K€];NON ;0,511103844;[20-30];2
793010743;M;31/03/2020 00:00;0;4;85727;256089;Private;z_SUV;no;0;14.0;Highly Urban/ Urban;08/04/2022;complet;dev_integral;313.53;18.00:00:00;3;[80K€-100K€];OUI;0,232735312;[0-10];8
867703916;F;12/09/1932 00:00;0;0;33576;213497;Private;Sports Car;no;1;;z_Highly Rural/ Rural;05/08/2019;complet;dev_integral;298.27;6.00:00:00;90;[20K€-40K€];NON ;0,987175916;[80-90];5
962106250;M;20/04/1963 00:00;0;0;86574;323469;Private;Van;yes;0;18.0;Highly Urban/ Urban;21/12/2019;complet;dev_integral;289.73;30.00:00:00;60;[80K€-100K€];NON ;0,384213329;[50-60];21
565148583;F;29/12/1941 00:00;0;0;57323;0;Private;z_SUV;no;0;6.0;Highly Urban/ Urban;25/04/2022;complet;dev_integral;337.38;18.00:00:00;81;[40K€-60K€];NON ;0,632113517;[80-90];25
284109169;M;11/11/1953 00:00;0;0;64914;236516;Private;Minivan;no;5;9.0;Highly Urban/ Urban;21/06/2019;complet;dev_express;276.97;7.00:00:00;69;[60K€-80K€];NON ;0,583513306;[60-70];21
484973833;F;18/06/1998 00:00;1;2;11607;132755;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;18/07/2021;complet;dev_premium;536.07;31.00:00:00;25;[0K€-20K€];OUI;0,659125345;[20-30];18
621667668;F;14/08/1960 00:00;0;1;119869;0;Commercial;Pickup;no;5;1.0;Highly Urban/ Urban;10/12/2019;complet;dev_integral;314.69;5.00:00:00;63;[100K€-120K€];OUI;0,08074321;[60-70];10
317439005;F;20/05/1977 00:00;0;1;48374;;Commercial;Pickup;no;0;8.0;Highly Urban/ Urban;06/12/2019;complet;dev_integral;322.93;29.00:00:00;46;[40K€-60K€];OUI;0,651803234;[40-50];6
276708023;M;01/07/1957 00:00;0;0;;0;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;26/05/2020;incomplet;dev_express;279.57;18.00:00:00;66;;NON ;0,186863016;[60-70];26
951951164;F;26/10/1951 00:00;0;2;77021;196820;Commercial;Pickup;yes;1;13.0;Highly Urban/ Urban;22/11/2019;complet;dev_express;266.53;24.00:00:00;71;[60K€-80K€];OUI;0,735646965;[70-80];22
338776264;F;03/03/1968 00:00;1;2;100886;;Private;z_SUV;no;9;;z_Highly Rural/ Rural;23/02/2020;complet;dev_premium;334.3;16.00:00:00;55;[100K€-120K€];OUI;0,076806879;[50-60];23
728106713;M;16/10/1938 00:00;0;0;42326;164805;Private;Sports Car;no;1;19.0;Highly Urban/ Urban;09/01/2022;complet;dev_express;256.27;3.00:00:00;84;[40K€-60K€];NON ;0,076591198;[80-90];9
539819143;F;03/09/1972 00:00;0;0;25709;128190;Commercial;Pickup;yes;1;;Highly Urban/ Urban;19/01/2021;incomplet;dev_express;258.83;15.00:00:00;50;[20K€-40K€];NON ;0,63683138;[40-50];19
710125256;M;31/05/1969 00:00;0;0;24202;0;Private;Van;yes;4;17.0;Highly Urban/ Urban;16/04/2021;incomplet;dev_premium;475.66;18.00:00:00;54;[20K€-40K€];NON ;0,963563242;[50-60];16
635033439;F;18/10/1956 00:00;0;0;64548;251584;Commercial;Van;yes;3;1.0;Highly Urban/ Urban;22/07/2020;complet;dev_express;260.46;1.00:00:00;66;[60K€-80K€];NON ;0,0451792;[60-70];22
563884496;F;12/02/1944 00:00;0;2;36351;193200;Commercial;Pickup;yes;3;13.0;Highly Urban/ Urban;11/09/2019;complet;dev_integral;334.92;5.00:00:00;79;[20K€-40K€];OUI;0,956108414;[70-80];11
26285160;F;21/11/1978 00:00;0;0;73232;242645;Private;Minivan;no;5;10.0;Highly Urban/ Urban;09/11/2020;complet;dev_integral;294.89;28.00:00:00;44;[60K€-80K€];NON ;0,533850049;[40-50];9
637531672;M;22/10/1952 00:00;0;0;54475;158491;Private;Van;yes;0;11.0;z_Highly Rural/ Rural;28/10/2019;complet;dev_premium;458.23;27.00:00:00;70;[40K€-60K€];NON ;0,877194486;[60-70];28
337557903;M;13/01/1979 00:00;0;0;42907;159304;Private;z_SUV;no;4;9.0;Highly Urban/ Urban;31/10/2021;complet;dev_premium;384.97;4.00:00:00;44;[40K€-60K€];NON ;0,255529011;[40-50];31
403993158;F;12/01/1977 00:00;2;3;40012;200016;Private;Minivan;no;2;1.0;Highly Urban/ Urban;12/07/2020;complet;dev_integral;315.88;4.00:00:00;46;[40K€-60K€];OUI;0,708812441;[40-50];12
595463329;F;01/09/1961 00:00;0;0;82824;293807;Commercial;Van;no;7;1.0;Highly Urban/ Urban;03/10/2021;complet;dev_integral;319.02;17.00:00:00;62;[80K€-100K€];NON ;0,277352763;[60-70];3
659742958;M;11/10/1952 00:00;0;0;30119;157162;Private;z_SUV;no;0;5.0;Highly Urban/ Urban;07/11/2021;complet;dev_integral;324.99;8.00:00:00;70;[20K€-40K€];NON ;0,588759699;[60-70];7
33602024;M;28/02/1943 00:00;0;0;47614;0;Private;Pickup;no;0;9.0;z_Highly Rural/ Rural;10/04/2020;complet;dev_premium;455.48;20.00:00:00;80;[40K€-60K€];NON ;0,86255679;[70-80];10
93868576;F;30/11/2005 00:00;0;0;86541;281982;Commercial;Pickup;yes;1;9.0;Highly Urban/ Urban;19/01/2022;incomplet;dev_premium;325.56;19.00:00:00;17;[80K€-100K€];NON ;0,68162988;[10-20];19
474890603;F;17/03/1984 00:00;1;2;69855;231275;Commercial;Van;yes;2;10.0;Highly Urban/ Urban;05/02/2021;complet;dev_premium;530.65;2.00:00:00;39;[60K€-80K€];OUI;0,856702952;[30-40];5
230588236;F;12/05/1933 00:00;0;0;74781;0;Private;Minivan;yes;1;15.0;Highly Urban/ Urban;28/08/2021;complet;dev_integral;305.29;7.00:00:00;90;[60K€-80K€];NON ;0,222503183;[80-90];28
989631917;M;10/08/1982 00:00;0;0;0;0;Private;Minivan;yes;2;6.0;z_Highly Rural/ Rural;05/02/2022;complet;dev_integral;321.63;9.00:00:00;41;[0K€-20K€];NON ;0,735680734;[40-50];5
684356943;F;17/05/1970 00:00;0;2;34235;139521;Private;Pickup;no;2;6.0;Highly Urban/ Urban;09/08/2020;complet;dev_express;257.29;2.00:00:00;53;[20K€-40K€];OUI;0,726171395;[50-60];9
728976743;M;21/10/1965 00:00;0;2;0;0;Private;Minivan;no;3;17.0;Highly Urban/ Urban;11/01/2020;complet;dev_express;259.71;28.00:00:00;57;[0K€-20K€];OUI;0,984475265;[50-60];11
325809077;F;31/10/1996 00:00;1;2;132953;318007;Private;Minivan;no;4;23.0;Highly Urban/ Urban;07/05/2020;complet;dev_integral;295.16;18.00:00:00;26;[120K€-140K€];OUI;0,087120137;[20-30];7
795936895;F;08/12/1973 00:00;0;0;52955;208565;Private;z_SUV;no;2;19.0;Highly Urban/ Urban;27/05/2019;complet;dev_integral;298.98;11.00:00:00;49;[40K€-60K€];NON ;0,458259102;[40-50];27
155240688;M;14/02/1935 00:00;0;0;177832;471670;Private;Minivan;yes;2;14.0;Highly Urban/ Urban;01/03/2022;complet;dev_integral;299.44;3.00:00:00;88;[160K€-180K€];NON ;0,305526146;[80-90];1
386568792;F;15/11/1933 00:00;0;0;28408;181535;Private;z_SUV;no;3;1.0;Highly Urban/ Urban;16/01/2020;complet;dev_integral;296.52;3.00:00:00;89;[20K€-40K€];NON ;0,893468087;[80-90];16
629744379;F;29/02/2016 00:00;0;0;56467;0;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;12/01/2020;complet;dev_integral;305.23;19.00:00:00;7;[40K€-60K€];NON ;0,298679237;[0-10];12
509937039;F;08/06/1934 00:00;0;0;7751;140665;Private;Minivan;no;2;17.0;z_Highly Rural/ Rural;21/12/2020;complet;dev_express;268.65;10.00:00:00;89;[0K€-20K€];NON ;0,535699105;[80-90];21
911091980;M;08/05/1982 00:00;0;0;1336;108929;Private;Van;yes;0;12.0;Highly Urban/ Urban;15/05/2021;incomplet;dev_integral;280.29;11.00:00:00;41;[0K€-20K€];NON ;0,709016965;[40-50];15
88757083;M;25/06/1965 00:00;0;0;42383;185747;Private;Minivan;no;0;15.0;Highly Urban/ Urban;08/06/2019;complet;dev_premium;334.6;24.00:00:00;58;[40K€-60K€];NON ;0,112431228;[50-60];8
410699921;M;06/06/1996 00:00;0;0;88508;231286;Private;Van;no;0;9.0;z_Highly Rural/ Rural;09/02/2020;complet;dev_premium;438.61;12.00:00:00;27;[80K€-100K€];NON ;0,016086007;[20-30];9
740230736;M;26/04/1960 00:00;0;0;0;;Private;Sports Car;no;2;20.0;z_Highly Rural/ Rural;14/02/2022;complet;dev_premium;405.93;23.00:00:00;63;[0K€-20K€];NON ;0,824872732;[60-70];14
969801584;M;09/01/1952 00:00;1;1;26156;179165;Private;Minivan;no;5;10.0;Highly Urban/ Urban;06/10/2019;complet;dev_integral;294.03;8.00:00:00;71;[20K€-40K€];OUI;0,108796733;[70-80];6
801260359;F;11/12/1970 00:00;0;0;40875;179476;Private;Van;yes;4;15.0;Highly Urban/ Urban;09/02/2021;complet;dev_express;258.31;8.00:00:00;52;[40K€-60K€];NON ;0,087311371;[50-60];9
212055004;F;30/05/1993 00:00;0;0;0;;Private;Minivan;yes;2;12.0;Highly Urban/ Urban;28/11/2019;complet;dev_express;264.75;19.00:00:00;30;[0K€-20K€];NON ;0,049868284;[20-30];28
499834566;F;20/05/1984 00:00;0;0;86380;;Commercial;Panel Truck;no;0;8.0;Highly Urban/ Urban;17/06/2021;complet;dev_premium;375.09;29.00:00:00;39;[80K€-100K€];NON ;0,152923799;[30-40];17
656567622;M;21/03/1964 00:00;1;1;78288;316436;Private;Minivan;yes;1;8.0;Highly Urban/ Urban;14/08/2019;complet;dev_integral;294.91;28.00:00:00;59;[60K€-80K€];OUI;0,530438341;[50-60];14
936978233;F;25/09/1993 00:00;0;1;82795;0;Commercial;Pickup;yes;7;7.0;Highly Urban/ Urban;13/02/2022;complet;dev_integral;295.02;24.00:00:00;29;[80K€-100K€];OUI;0,24029361;[20-30];13
576099599;F;06/02/2015 00:00;0;0;214180;0;Commercial;Panel Truck;yes;2;17.0;Highly Urban/ Urban;21/04/2019;complet;dev_integral;318.07;11.00:00:00;8;[200K€-220K€];NON ;0,305729663;[0-10];21
443254130;F;14/11/1998 00:00;0;0;216924;0;Private;z_SUV;no;5;12.0;Highly Urban/ Urban;07/07/2021;complet;dev_express;255.12;4.00:00:00;24;[200K€-220K€];NON ;0,329705306;[20-30];7
327269371;M;05/12/1975 00:00;0;0;0;101305;Private;z_SUV;no;4;6.0;Highly Urban/ Urban;14/07/2020;complet;dev_express;281.9;15.00:00:00;47;[0K€-20K€];NON ;0,702031399;[40-50];14
71826861;M;02/09/1982 00:00;0;2;154247;387192;Commercial;Pickup;no;2;9.0;Highly Urban/ Urban;09/08/2021;complet;dev_premium;361.49;16.00:00:00;40;[140K€-160K€];OUI;0,787875906;[30-40];9
767748589;M;21/05/1997 00:00;0;0;28600;0;Private;Sports Car;no;3;10.0;Highly Urban/ Urban;24/07/2021;complet;dev_integral;289.46;28.00:00:00;26;[20K€-40K€];NON ;0,351172921;[20-30];24
992927524;F;01/04/2010 00:00;2;3;0;0;Commercial;z_SUV;no;4;6.0;z_Highly Rural/ Rural;01/10/2019;complet;dev_express;282.72;17.00:00:00;13;[0K€-20K€];OUI;0,717068887;[10-20];1
531749900;M;23/08/1939 00:00;0;0;46946;247003;Private;Van;yes;3;13.0;Highly Urban/ Urban;05/05/2021;complet;dev_integral;296.75;27.00:00:00;84;[40K€-60K€];NON ;0,173130332;[80-90];5
844097212;F;24/02/1946 00:00;1;3;28284;112574;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;08/10/2021;incomplet;dev_express;279.74;23.00:00:00;77;[20K€-40K€];OUI;0,995124247;[70-80];8
944945563;M;21/10/1966 00:00;1;2;;123204;Commercial;Pickup;yes;2;1.0;z_Highly Rural/ Rural;11/03/2022;complet;dev_premium;362.49;28.00:00:00;56;;OUI;0,293570966;[50-60];11
177579308;F;16/07/1997 00:00;0;1;28383;133622;Private;Pickup;yes;1;1.0;Highly Urban/ Urban;29/10/2019;complet;dev_integral;285.29;3.00:00:00;26;[20K€-40K€];OUI;0,601686373;[20-30];29
528306130;M;07/03/1935 00:00;0;0;0;0;Private;z_SUV;no;0;;Highly Urban/ Urban;27/05/2021;complet;dev_premium;394.79;13.00:00:00;88;[0K€-20K€];NON ;0,335841367;[80-90];27
63781530;F;06/12/1958 00:00;0;0;53323;233408;Private;z_SUV;no;1;8.0;Highly Urban/ Urban;28/09/2020;incomplet;dev_premium;526.26;13.00:00:00;64;[40K€-60K€];NON ;0,06712258;[60-70];28
956452578;F;04/02/1968 00:00;0;2;115701;0;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;30/04/2021;complet;dev_premium;441.91;13.00:00:00;55;[100K€-120K€];OUI;0,917988673;[50-60];30
38364306;M;26/09/1957 00:00;0;0;47354;171779;Private;z_SUV;no;1;1.0;Highly Urban/ Urban;26/09/2020;complet;dev_express;273.53;23.00:00:00;65;[40K€-60K€];NON ;0,343923586;[60-70];26
823684694;M;05/10/1965 00:00;0;0;20188;0;Private;z_SUV;no;7;6.0;Highly Urban/ Urban;23/05/2021;complet;dev_express;284.21;14.00:00:00;57;[20K€-40K€];NON ;0,137798676;[50-60];23
277086086;F;08/05/1990 00:00;0;0;28808;0;Commercial;Minivan;no;4;8.0;Highly Urban/ Urban;17/03/2021;complet;dev_express;268.95;11.00:00:00;33;[20K€-40K€];NON ;0,324380543;[30-40];17
751270923;M;13/10/1993 00:00;0;0;44366;181082;Commercial;Minivan;no;0;7.0;Highly Urban/ Urban;17/09/2019;complet;dev_express;257.31;6.00:00:00;29;[40K€-60K€];NON ;0,312410647;[20-30];17
83485213;M;01/03/1972 00:00;0;0;21494;145029;Commercial;z_SUV;no;0;4.0;z_Highly Rural/ Rural;02/10/2019;complet;dev_premium;454.9;18.00:00:00;51;[20K€-40K€];NON ;0,118766836;[50-60];2
592025680;F;16/03/1996 00:00;0;0;122433;0;Private;z_SUV;no;5;9.0;Highly Urban/ Urban;24/12/2020;incomplet;dev_express;252.85;3.00:00:00;27;[120K€-140K€];NON ;0,14773073;[20-30];24
278452834;F;02/12/1976 00:00;0;0;;288592;Private;Pickup;no;0;15.0;Highly Urban/ Urban;04/07/2019;complet;dev_integral;306.9;17.00:00:00;46;;NON ;0,787232477;[40-50];4
578571131;F;16/03/1966 00:00;0;0;30822;125424;Commercial;Van;no;1;4.0;Highly Urban/ Urban;10/03/2020;incomplet;dev_express;284.29;3.00:00:00;57;[20K€-40K€];NON ;0,332209715;[50-60];10
22340563;F;03/04/2009 00:00;1;3;23759;151636;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;25/10/2019;complet;dev_integral;301.58;15.00:00:00;14;[20K€-40K€];OUI;0,69283236;[10-20];25
376722383;M;14/03/1933 00:00;0;0;106538;0;Private;Minivan;no;0;;z_Highly Rural/ Rural;02/04/2020;incomplet;dev_vip;650.7;5.00:00:00;90;[100K€-120K€];NON ;0,607209821;[80-90];2
469123359;M;25/04/1964 00:00;0;0;34669;146134;Commercial;Pickup;no;1;1.0;Highly Urban/ Urban;02/02/2021;complet;dev_integral;289.4;24.00:00:00;59;[20K€-40K€];NON ;0,145820213;[50-60];2
464936366;M;14/03/2007 00:00;1;1;126291;320281;Private;Minivan;no;0;17.0;Highly Urban/ Urban;16/01/2020;incomplet;dev_integral;317.61;6.00:00:00;16;[120K€-140K€];OUI;0,870891591;[10-20];16
548740457;M;05/10/1945 00:00;0;0;0;0;Commercial;Minivan;yes;6;8.0;Highly Urban/ Urban;01/02/2021;complet;dev_express;252.73;14.00:00:00;77;[0K€-20K€];NON ;0,315887564;[70-80];1
246276984;F;12/05/1932 00:00;0;0;92792;0;Private;Sports Car;no;4;17.0;Highly Urban/ Urban;09/04/2021;incomplet;dev_integral;312.01;7.00:00:00;91;[80K€-100K€];NON ;0,174582218;[90-100];9
778653455;M;07/02/1968 00:00;0;0;17020;93220;Commercial;Pickup;yes;1;1.0;z_Highly Rural/ Rural;21/12/2021;complet;dev_premium;369.56;10.00:00:00;55;[0K€-20K€];NON ;0,481575683;[50-60];21
619782889;M;20/12/2013 00:00;0;0;69292;224779;Private;Minivan;yes;0;5.0;Highly Urban/ Urban;12/10/2020;complet;dev_integral;300.8;27.00:00:00;9;[60K€-80K€];NON ;0,531260634;[0-10];12
892777955;M;28/05/1979 00:00;0;0;34473;170845;Private;z_SUV;no;1;9.0;Highly Urban/ Urban;06/02/2021;incomplet;dev_express;274.51;22.00:00:00;44;[20K€-40K€];NON ;0,192273437;[40-50];6
90811904;F;15/03/1993 00:00;0;0;136052;0;Private;Minivan;yes;0;13.0;Highly Urban/ Urban;20/03/2020;complet;dev_express;264.9;4.00:00:00;30;[120K€-140K€];NON ;0,502336124;[20-30];20
16612628;M;09/11/1993 00:00;0;2;40091;154672;Private;Sports Car;no;2;1.0;Highly Urban/ Urban;16/04/2019;complet;dev_integral;316.19;9.00:00:00;29;[40K€-60K€];OUI;0,389946594;[20-30];16
638742959;M;24/08/1939 00:00;0;0;180074;442649;Private;Sports Car;no;6;1.0;Highly Urban/ Urban;08/11/2019;complet;dev_integral;285.69;26.00:00:00;84;[180K€-200K€];NON ;0,324040052;[80-90];8
825724098;F;06/11/1951 00:00;0;1;31473;189278;Private;Minivan;no;1;6.0;Highly Urban/ Urban;11/06/2020;complet;dev_integral;332.76;13.00:00:00;71;[20K€-40K€];OUI;0,250339117;[70-80];11
337891312;M;20/02/1941 00:00;0;0;126093;0;Private;z_SUV;no;0;4.0;Highly Urban/ Urban;19/11/2019;incomplet;dev_express;256.59;27.00:00:00;82;[120K€-140K€];NON ;0,920484457;[80-90];19
